added_date,filtered_tokens
2019-12-16 21:28:30,"['govern', 'appoint', 'local', 'board', 'director', 'overlook', 'manag', 'oper', 'chinesefund', 'lotu', 'tower', 'project', 'onc', 'complet', 'construct', 'next', 'year', 'state', 'minist', 'invest', 'pchinesefund', 'lotu', 'tower', 'project', 'local', 'board', 'director', 'manag', 'oper']"
2019-12-16 21:22:50,"['unit', 'nation', 'parti', 'unp', 'taken', 'leaf', 'book', 'uk', 'conserv', 'parti', 'correct', 'mistak', 'emerg', 'victori', 'end', 'leader', 'ranil', 'wickremesinghunp', 'taken', 'leaf', 'conserv', 'parti', 'book']"
2019-12-16 21:21:20,"['power', 'energi', 'minist', 'mahinda', 'amaraweera', 'yesterday', 'disclos', 'tragicomedi', 'involv', 'ceylon', 'electr', 'board', 'ceb', 'lanka', 'electr', 'compani', 'leco', 'latter', 'made', 'profiamaraweera', 'tragicomedi', 'leco', 'thrive', 'ceb', 'wallow', 'loss']"
2019-12-16 21:15:52,"['japan', 'wa', 'singl', 'largest', 'sourc', 'develop', 'fund', 'sri', 'lanka', 'befor', 'muscular', 'entri', 'china', 'follow', 'end', 'civil', 'war', 'keen', 'reestablish', 'presenc', 'island', 'contain', 'china', 'inroadslanka', 'japan', 'enhanc', 'tie', 'base', 'past', 'goodwil']"
2019-12-16 21:13:06,"['know', 'friend', 'wait', 'watch', 'tsunami', 'becaus', 'trailer', 'make', 'clear', 'movi', 'strong', 'antiracist', 'messag', 'exactli', 'year', 'ago', 'saroja', 'came', 'would', 'eight', 'younger', 'wa', 'half', 'film', 'cours', 'made', 'somaratn', 'dissanayak', 'seem', 'come', 'back', 'full', 'circl', 'hi', 'favourit', 'theme', 'racism', 'today', 'may', 'wellwait', 'tsunami', 'thought', 'somaratn', 'dissanayak']"
2019-12-16 21:06:40,"['nandimitra', 'beauti', 'young', 'tusker', 'live', 'yala', 'nation', 'park', 'habitu', 'vicin', 'sithulpahuwa', 'templ', 'year', 'despit', 'caution', 'resid', 'templ', 'pilgrim', 'visit', 'feed', 'eleph', 'come', 'near', 'thi', 'clear', 'breach', 'fauna', 'flora', 'protect', 'ordin', 'ffpo', 'action', 'ha', 'takencondemn', 'tusker', 'death', 'polit', 'decre']"
2019-12-16 20:54:22,"['follow', 'excerpt', 'speech', 'deliv', 'vidya', 'jyothi', 'emeritu', 'prof', 'dayantha', 'wijeysekera', 'th', 'convoc', 'univers', 'vocat', 'technolog', 'univotec', 'recentlyunivotec', 'uniqu', 'univers']"
2019-12-16 21:30:41,"['colombo', 'chief', 'magistr', 'court', 'yesterday', 'order', 'colombo', 'crime', 'divis', 'ccd', 'conclud', 'investig', 'rajagiriya', 'accid', 'involv', 'former', 'minist', 'patali', 'champika', 'ranawaka', 'anrajagiriya', 'accid', 'ccd', 'order', 'conclud', 'probe']"
2019-12-16 21:25:32,"['chaturanga', 'samarawickrama', 'unit', 'nation', 'parti', 'unp', 'gener', 'secretari', 'akila', 'viraj', 'kariyawasam', 'said', 'yesterday', 'wa', 'legal', 'provis', 'abduct', 'famili', 'member', 'former', 'driver', 'mp', 'champika', 'ranawakamr', 'regim', 'hellbent', 'polit', 'vendetta', 'unp']"
2019-12-16 21:25:11,"['chairman', 'ceylon', 'bakeri', 'owner', 'associ', 'acboa', 'nk', 'jayawardana', 'said', 'price', 'bakeri', 'product', 'drop', 'drastic', 'associ', 'wa', 'process', 'reviewingacboa', 'demand', 'steep', 'price', 'slump', 'bakeri', 'product']"
2019-12-16 21:24:40,"['swiss', 'embassi', 'local', 'staffer', 'garnier', 'banist', 'franci', 'wa', 'arrest', 'provid', 'fabric', 'statement', 'cid', 'ha', 'remand', 'till', 'decemb', 'colombo', 'chief', 'magistr', 'lanka', 'jayarathswiss', 'embassi', 'staffer', 'remand', 'till', 'decemb']"
2019-12-16 21:24:03,"['two', 'individu', 'arrest', 'charg', 'make', 'controversi', 'statement', 'white', 'van', 'incid', 'dure', 'medium', 'brief', 'conduct', 'former', 'health', 'minist', 'rajitha', 'senaratn', 'order', 'totwo', 'remand', 'white', 'van', 'remark']"
2019-12-16 21:23:43,"['nurs', 'similar', 'grade', 'employe', 'public', 'servic', 'entitl', 'special', 'allow', 'r', 'paid', 'execut', 'grade', 'offic', 'januari', 'senior', 'offici', 'public', 'admininurs', 'disentitl', 'special', 'allow', 'r', 'offici']"
2019-12-16 21:23:20,"['govern', 'ha', 'finalis', 'select', 'appoint', 'head', 'statutori', 'board', 'highlyplac', 'sourc', 'said', 'yesterday', 'ad', 'appoint', 'would', 'made', 'within', 'next', 'coupl', 'dhead', 'statutori', 'board', 'appoint', 'made', 'shortli']"
2019-12-16 23:53:31,"['nation', 'olymp', 'committe', 'sri', 'lanka', 'nocsl', 'hope', 'find', 'employ', 'medal', 'win', 'athlet', 'th', 'south', 'asian', 'game', 'object', 'prepar', 'repres', 'countri', 'commonwealth', 'game', 'birmingham', 'asian', 'game', 'hangzhou', 'help', 'medal', 'winner']"
2019-12-16 23:09:51,"['claim', 'govern', 'wa', 'adopt', 'doubl', 'standard', 'millennium', 'challeng', 'corpor', 'mcc', 'janatha', 'vimukthi', 'peramuna', 'jvp', 'said', 'today', 'govern', 'abolish', 'onli', 'mcc', 'pact', 'also', 'agreement', 'statu', 'forc', 'agreement', 'sofa', 'acquisit', 'cross', 'servic', 'agreement', 'acsa', 'promis', 'befor', 'presidenti', 'electiongovt', 'adopt', 'doubl', 'standard', 'mcc', 'jvp']"
2019-12-16 23:44:39,"['abid', 'ali', 'wa', 'onc', 'shun', 'pakistan', 'selector', 'thought', 'wa', 'overweight', 'hi', 'persist', 'patienc', 'paid', 'set', 'world', 'first', 'homecom', 'test', 'sri', 'lankafrom', 'ignor', 'ador', 'abid', 'turn', 'hero', 'pakistan', 'homecom', 'test']"
2019-12-16 23:39:02,"['swiss', 'feder', 'depart', 'foreign', 'affair', 'fdfa', 'ha', 'criticis', 'lack', 'due', 'process', 'case', 'local', 'employe', 'swiss', 'embassi', 'sri', 'lanka', 'fdfa', 'expect', 'sri', 'lankan', 'law', 'enforc', 'author', 'compli', 'nation', 'law', 'intern', 'judici', 'standard', 'ensur', 'employe', 'right', 'better', 'protect', 'fdfa', 'said', 'statement', 'todayswiss', 'govt', 'criticis', 'lack', 'due', 'process']"
2019-12-16 22:47:27,"['four', 'brigadi', 'promot', 'rank', 'major', 'gener', 'colonel', 'rank', 'brigadi', 'major', 'rank', 'lieuten', 'colonel', 'presid', 'gotabaya', 'rajapaksa', 'commend', 'sri', 'lanka', 'armi', 'command', 'shavendra', 'silvapresid', 'promot', 'senior', 'armi', 'offic']"
2019-12-16 21:24:26,"['presid', 'gotabaya', 'rajapaksa', 'said', 'today', 'wa', 'evid', 'incid', 'local', 'employe', 'switzerland', 'embassi', 'colombo', 'wa', 'allegedli', 'abduct', 'threaten', 'happenedabduct', 'swiss', 'embassi', 'employe', 'happen', 'presid']"
2019-12-16 20:23:49,"['unit', 'nation', 'parti', 'unp', 'gener', 'secretari', 'akila', 'viraj', 'kariyawasam', 'said', 'today', 'wa', 'legal', 'provis', 'abduct', 'famili', 'member', 'former', 'driver', 'mp', 'champika', 'ranawakamr', 'regim', 'hellbent', 'polit', 'vendetta', 'unp']"
2019-12-16 19:17:19,"['colombo', 'chief', 'magistr', 'today', 'order', 'remand', 'suspect', 'swiss', 'embassi', 'local', 'staffer', 'garnier', 'banist', 'franci', 'till', 'decemb', 'provid', 'fabric', 'statement', 'cidswiss', 'embassi', 'local', 'staffer', 'remand']"
2019-12-16 18:48:56,"['ambassador', 'switzerland', 'sri', 'lanka', 'hanspet', 'mock', 'call', 'presid', 'gotabaya', 'rajapaksa', 'today', 'comment', 'embassi', 'staffer', 'incid', 'said', 'switzerland', 'harbour', 'intent', 'ani', 'harm', 'sri', 'lankano', 'intent', 'harm', 'sl', 'need', 'remov', 'ani', 'misunderstand', 'swiss', 'envoy']"
2019-12-16 18:33:46,"['ambassador', 'switzerland', 'sri', 'lanka', 'hanspet', 'mock', 'call', 'presid', 'gotabaya', 'rajapaksa', 'presidenti', 'secretariat', 'thi', 'morn', 'pix', 'presid', 'mediaswiss', 'ambassador', 'call', 'presid']"
2019-12-16 18:23:29,"['vehicl', 'movement', 'toward', 'colombo', 'kandi', 'near', 'kelaniya', 'bridg', 'temporarili', 'restrict', 'one', 'lane', 'tomorrow', 'prepar', 'construct', 'work', 'begin', 'thursday', 'director', 'gener', 'road', 'develop', 'author', 'saidtraff', 'near', 'kelani', 'bridg', 'restrict', 'one', 'lane', 'tomorrow']"
2019-12-16 16:54:38,"['swiss', 'embassi', 'local', 'staffer', 'garnier', 'banist', 'franci', 'wa', 'arrest', 'crimin', 'investig', 'depart', 'cid', 'instruct', 'attorney', 'gener', 'short', 'agoswiss', 'embassi', 'local', 'staffer', 'arrest']"
2019-12-16 16:41:30,"['two', 'men', 'arrest', 'white', 'van', 'press', 'confer', 'organis', 'dr', 'rajith', 'senaratn', 'remand', 'till', 'decemb', 'colombo', 'chief', 'magistr', 'court', 'todaytwo', 'arrest', 'white', 'van', 'press', 'brief', 'remand']"
2019-12-16 17:45:34,"['thank', 'govern', 'decis', 'remov', 'consolid', 'tax', 'import', 'wheat', 'flour', 'effect', 'decemb', 'ceylon', 'bakeri', 'owner', 'associ', 'acboa', 'said', 'price', 'loaf', 'bread', 'could', 'reduc', 'r', 'loafbread', 'price', 'r', 'tax', 'remov', 'bakeri', 'owner']"
2019-12-16 13:43:54,"['colombo', 'chief', 'magistr', 'court', 'today', 'order', 'colombo', 'crime', 'divis', 'ccd', 'conclud', 'investig', 'rajagiriya', 'accid', 'inform', 'courtrajagiriya', 'accid', 'ccd', 'order', 'conclud', 'probe', 'inform', 'court']"
2019-12-16 12:47:11,"['govern', 'yesterday', 'announc', 'remov', 'import', 'wheat', 'flour', 'tax', 'replac', 'special', 'commod', 'levi', 'scl', 'effect', 'decemb', 'financ', 'economi', 'polici', 'develop', 'ministri', 'today', 'saidtax', 'wheat', 'flour', 'reduc', 'r', 'per', 'kg']"
2019-12-16 13:01:49,"['line', 'mission', 'offer', 'valuabl', 'inform', 'commun', 'technolog', 'ict', 'educ', 'opportun', 'rural', 'youth', 'sarvodayafus', 'recentlysarvodayafus', 'partner', 'open', 'univers', 'sri', 'lanka', 'nibm', 'offer', 'advanc', 'ict', 'educ', 'rural', 'child']"
2019-12-16 12:28:56,"['softlog', 'group', 'chairman', 'ashok', 'pathirag', 'ha', 'appoint', 'chairman', 'srilankan', 'airlin', 'sourc', 'saidashok', 'pathirag', 'appoint', 'srilankan', 'airlin', 'chairman']"
2019-12-16 12:29:48,"['consolid', 'posit', 'sri', 'lanka', 'award', 'medium', 'agenc', 'groupm', 'agenc', 'mindshar', 'sri', 'lanka', 'extend', 'unpreced', 'win', 'streak', 'prestigi', 'campaign', 'asia', 'award', 'groupm', 'mindshar', 'sri', 'lanka', 'extend', 'win', 'streak', 'dual', 'gold', 'campaign', 'asia', 'award']"
2019-12-16 11:58:25,"['annual', 'report', 'sarvodaya', 'develop', 'financ', 'limit', 'sdf', 'licens', 'financ', 'compani', 'approv', 'central', 'bank', 'sri', 'lanka', 'ca', 'sri', 'lanka', 'sarvodaya', 'develop', 'financ', 'annual', 'report', 'win', 'gold', 'th', 'annual', 'report', 'award']"
2019-12-16 11:45:23,"['ultratech', 'cement', 'lanka', 'pvt', 'ltd', 'welcom', 'govern', 'initi', 'reduc', 'vat', 'elimin', 'nbt', 'effect', 'price', 'constructionultratech', 'cement', 'custom', 'benefit', 'recent', 'tax', 'revis']"
2019-12-16 09:46:55,"['pakistan', 'test', 'sri', 'lanka', 'first', 'home', 'sinc', 'attack', 'visitor', 'end', 'draw', 'yesterday', 'badli', 'affect', 'weatherfirst', 'test', 'end', 'draw']"
2019-12-16 09:36:13,"['swiss', 'embassi', 'local', 'staffer', 'garnier', 'banist', 'franci', 'arriv', 'crimin', 'investig', 'depart', 'cid', 'thi', 'morn', 'give', 'statement', 'wa', 'taken', 'nation', 'institut', 'mental', 'healthswiss', 'embassi', 'employe', 'arriv', 'cid', 'taken', 'mental', 'health', 'institut']"
2019-12-16 09:44:02,"['unp', 'alreadi', 'begun', 'talk', 'opposit', 'parti', 'creat', 'common', 'platform', 'order', 'take', 'control', 'legislatur', 'parti', 'leader', 'ranil', 'wickremesingh', 'said', 'weekendunp', 'form', 'allianc', 'afresh']"
2019-12-16 08:21:50,"['nation', 'trust', 'bank', 'plc', 'ntb', 'ha', 'success', 'conclud', 'landmark', 'u', 'million', 'syndic', 'term', 'loan', 'facil', 'bayswat', 'maldiv', 'privat', 'limit', 'joint', 'ventur', 'sanken', 'oversea', 'privat', 'limit', 'singapor', 'hospit', 'hold', 'pte', 'limit', 'hima', 'hold', 'privat', 'limit', 'ntb', 'structur', 'u', 'mn', 'syndic', 'loan', 'maldivian', 'resort', 'project']"
2019-12-16 08:20:35,"['new', 'govern', 'presid', 'gotabaya', 'rajapaksa', 'ha', 'unveil', 'nation', 'polici', 'framework', 'npf', 'theme', 'vista', 'prosper', 'splendour', 'achiev', 'u', 'per', 'caput', 'incom', 'econom', 'growth', 'percent', 'per', 'annum', 'stabl', 'macroeconom', 'fundament', 'next', 'five', 'year', 'larg', 'focus', 'support', 'domest', 'industriesgovern', 'unveil', 'polici', 'framework', 'next', 'year']"
2019-12-16 08:19:22,"['sri', 'lanka', 'rel', 'low', 'duti', 'structur', 'luxuri', 'good', 'wrist', 'watch', 'support', 'countri', 'posit', 'region', 'retail', 'hub', 'attract', 'highend', 'tourist', 'region', 'compet', 'intern', 'retail', 'hub', 'dubai', 'singaporerel', 'low', 'duti', 'luxuri', 'good', 'help', 'sri', 'lanka', 'potenti', 'retail', 'tourism']"
2019-12-16 08:17:47,"['ultratech', 'cement', 'lanka', 'pvt', 'ltd', 'ha', 'reduc', 'price', 'cement', 'effect', 'decemb', 'pas', 'benefit', 'reduct', 'valu', 'ad', 'tax', 'vat', 'remov', 'nation', 'build', 'tax', 'nbt', 'customersultratech', 'reduc', 'cement', 'price', 'effect', 'tax', 'benefit']"
2019-12-16 08:17:03,"['lanka', 'secur', 'chief', 'kosala', 'gamag', 'ha', 'appoint', 'new', 'presid', 'colombo', 'stockbrok', 'associ', 'csba', 'associ', 'annual', 'gener', 'meet', 'agm', 'held', 'decemb', 'lanka', 'secur', 'kosala', 'new', 'csba', 'presid']"
2019-12-16 08:16:33,"['john', 'keel', 'hold', 'jkh', 'like', 'postpon', 'earlier', 'schedul', 'closur', 'crescat', 'boulevard', 'one', 'oldest', 'shop', 'mall', 'countri', 'adjac', 'colombo', 'cinnamon', 'grand', 'hotel', 'next', 'februaryjkh', 'like', 'delay', 'schedul', 'closur', 'crescat', 'mall']"
2019-12-16 08:15:31,"['sri', 'lanka', 'trade', 'deficit', 'contract', 'month', 'octob', 'also', 'dure', 'first', 'month', 'amid', 'slight', 'gain', 'export', 'incom', 'consider', 'declin', 'import', 'expenditur', 'accord', 'extern', 'trade', 'data', 'releas', 'central', 'bankoctob', 'trade', 'gap', 'narrow', 'amid', 'declin', 'import', 'export', 'margin']"
2019-12-16 07:57:56,"['wa', 'mistak', 'unit', 'nation', 'parti', 'unp', 'hand', 'govern', 'sri', 'lanka', 'podujana', 'peramuna', 'slpp', 'follow', 'presidenti', 'elect', 'two', 'unp', 'mp', 'gall', 'district', 'said', 'weekendwrong', 'unp', 'hand', 'power', 'vajira', 'wijepala']"
2019-12-16 08:52:45,"['veri', 'unfortun', 'govern', 'ha', 'decid', 'stop', 'expans', 'cultiv', 'oil', 'palm', 'without', 'consid', 'depth', 'merit', 'demerit', 'total', 'ban', 'global', 'wide', 'use', 'weed', 'killer', 'glyphos', 'wa', 'similar', 'folli', 'previou', 'regim', 'overlook', 'view', 'scientist', 'govern', 'high', 'offici', 'larg', 'highli', 'erron', 'scientif', 'hypothesi', 'wa', 'causal', 'factor', 'rajaratban', 'oil', 'palm', 'cultiv', 'throw', 'babi', 'away', 'bathwat']"
2019-12-16 08:49:05,"['azim', 'hashim', 'premji', 'born', 'juli', 'indian', 'busi', 'tycoon', 'investor', 'engin', 'philanthropist', 'popularli', 'known', 'czar', 'indian', 'industryazim', 'hashim', 'premji', 'extraordinari', 'compassion', 'indian', 'entrepreneur']"
2019-12-16 07:53:05,"['respons', 'grow', 'public', 'displeasur', 'compet', 'author', 'respons', 'regul', 'countri', 'liquor', 'industri', 'ha', 'final', 'decid', 'crack', 'illeg', 'synthet', 'toddi', 'trade', 'immedi', 'daili', 'mirror', 'learnsexcis', 'dept', 'axe', 'synthet', 'toddi', 'industri', 'today']"
2019-12-16 07:45:26,"['unp', 'reform', 'committe', 'ha', 'propos', 'nomin', 'mp', 'sajith', 'premadasa', 'parti', 'candid', 'prime', 'minist', 'parti', 'offici', 'said', 'committe', 'inform', 'thi', 'decis', 'parti', 'leader', 'ranil', 'wickremesingh', 'thi', 'weeksajith', 'prime', 'minist', 'candid']"
2019-12-16 07:38:32,"['propos', 'put', 'forward', 'ceylon', 'electr', 'board', 'ceb', 'increas', 'electr', 'rate', 'charg', 'consum', 'r', 'per', 'unit', 'order', 'offset', 'debt', 'payabl', 'ceb', 'thi', 'year', 'amount', 'billion', 'turn', 'subject', 'minist', 'mahinda', 'amaraweeraminist', 'turn', 'ceb', 'rate', 'hike']"
2019-12-16 07:35:26,"['current', 'retail', 'price', 'red', 'onion', 'remain', 'high', 'r', 'kilo', 'market', 'sold', 'even', 'higher', 'supermarket', 'price', 'rang', 'r', 'r', 'per', 'kiloonion', 'price', 'continu', 'soar']"
2019-12-16 00:22:23,"['hatton', 'nation', 'bank', 'hnb', 'sc', 'beat', 'sri', 'lanka', 'navi', 'sc', 'dialog', 'nation', 'netbal', 'championship', 'held', 'digana', 'indoor', 'stadium', 'kandi', 'yesterdayhnb', 'win', 'nation', 'netbal', 'championship']"
2019-12-16 10:24:26,"['abid', 'ali', 'babar', 'azam', 'hit', 'centuri', 'light', 'final', 'day', 'pakistan', 'first', 'test', 'home', 'decad', 'sri', 'lanka', 'weatherhit', 'match', 'rawalpindi', 'end', 'drab', 'draw', 'yesterday', 'rain', 'bad', 'light', 'allow', 'full', 'play', 'ani', 'previou', 'four', 'day', 'sinc', 'sri', 'lanka', 'toss', 'chose', 'bat', 'pakistan', 'support', 'still', 'pack', 'rawalpindi', 'cricket', 'stadium', 'final', 'day', 'amid', 'brighpakistan', 'abid', 'azam', 'hit', 'ton', 'brighten', 'drawn', 'test']"
2019-12-16 10:15:03,"['novic', 'monk', 'arriv', 'line', 'gangarama', 'templ', 'hunupitiya', 'particip', 'seri', 'religi', 'observ', 'conduct', 'yesterday', 'mark', 'th', 'birthday', 'chief', 'incumb', 'chief', 'sanghanayak', 'colombo', 'nava', 'koral', 'ven', 'galaboda', 'gnanissara', 'thera', 'podi', 'hamuduruvo', 'novic', 'monk', 'arriv', 'mark', 'th', 'birthday', 'vengalaboda', 'gnanissara', 'thera']"
2019-12-16 09:57:07,"['unp', 'alreadi', 'begun', 'talk', 'opposit', 'parti', 'creat', 'common', 'platform', 'order', 'take', 'control', 'legislatur', 'parti', 'leader', 'ranil', 'wickremesingh', 'said', 'weekendunp', 'form', 'allianc', 'afresh']"
2019-12-16 10:27:38,"['torana', 'video', 'movi', 'ha', 'releas', 'three', 'sinhala', 'movi', 'includ', 'yesteryear', 'box', 'offic', 'hit', 'prema', 'tharangaya', 'kathuru', 'muwath', 'kiwulegedara', 'mohottala', 'dvd', 'format', 'prema', 'tharangaya', 'includ', 'evergreen', 'song', 'ha', 'hugo', 'fernando', 'ayesha', 'weerakoon', 'laddi', 'ranasingh', 'aruna', 'shanthi', 'mark', 'samaranayak', 'main', 'cast', 'direct', 'b', 'raj', 'movi', 'wa', 'produc', 'nayagamtorana', 'releas', 'three', 'film', 'dvd']"
2019-12-16 00:17:19,"['abid', 'ali', 'babar', 'azam', 'hit', 'centuri', 'light', 'final', 'day', 'pakistan', 'first', 'test', 'home', 'decad', 'sri', 'lanka', 'weatherhit', 'match', 'rawalpindi', 'end', 'drab', 'draw', 'yesterdaypakistan', 'abid', 'azam', 'hit', 'ton', 'brighten', 'drawn', 'test']"
2019-12-16 10:16:04,"['minist', 'industri', 'export', 'invest', 'promot', 'tourism', 'aviat', 'prasanna', 'ranatunga', 'said', 'whatev', 'agreement', 'form', 'parti', 'leader', 'peopl', 'onli', 'valu', 'agreement', 'made', 'requir', 'done', 'identifi', 'expect', 'peopl', 'move', 'forward', 'allianc', 'contest', 'upcom', 'gener', 'elect', 'symbol', 'thslpp', 'rule', 'countri', 'dure', 'next', 'ten', 'year', 'minist', 'prasanna', 'ranatunga']"
2019-12-16 10:07:49,"['unp', 'reform', 'committe', 'ha', 'propos', 'nomin', 'mp', 'sajith', 'premadasa', 'parti', 'candid', 'prime', 'minist', 'parti', 'offici', 'said', 'committe', 'inform', 'thi', 'decis', 'parti', 'leader', 'ranil', 'wickremesingh', 'thi', 'weekunp', 'reform', 'committe', 'recommend', 'sajith', 'prime', 'ministeri', 'candid']"
2019-12-16 10:10:45,"['actual', 'truth', 'behind', 'white', 'van', 'drama', 'act', 'two', 'men', 'former', 'health', 'minist', 'dure', 'news', 'brief', 'reveal', 'near', 'futur', 'defenc', 'secretari', 'retir', 'major', 'gener', 'kamal', 'gunaratn', 'saidwil', 'uncov', 'truth', 'behind', 'white', 'van', 'drama', 'defenc', 'secretari']"
2019-12-16 10:06:23,"['jamaica', 'toniann', 'singh', 'wa', 'crown', 'miss', 'world', 'saturdaym', 'jamaica', 'crown', 'miss', 'world']"
2019-12-16 10:05:12,"['propos', 'put', 'forward', 'ceylon', 'electr', 'board', 'ceb', 'increas', 'electr', 'rate', 'charg', 'consum', 'r', 'per', 'unit', 'order', 'offset', 'debt', 'payabl', 'ceb', 'thi', 'year', 'aminist', 'turn', 'ceb', 'rate', 'hike']"
2019-12-16 10:03:48,"['wa', 'mistak', 'unit', 'nation', 'parti', 'unp', 'hand', 'govern', 'sri', 'lanka', 'podujana', 'peramuna', 'slpp', 'follow', 'presidenti', 'elect', 'two', 'unp', 'mp', 'gall', 'district', 'said', 'weekendwrong', 'unp', 'hand', 'power', 'vajira', 'wijepala']"
2019-12-16 10:02:03,"['unp', 'leader', 'ranil', 'wickremesingh', 'ha', 'request', 'parti', 'lawyer', 'look', 'power', 'function', 'parti', 'leader', 'present', 'parti', 'constitut', 'prepar', 'discus', 'paper', 'suggest', 'necessari', 'chang', 'done', 'sourc', 'close', 'mrwickremesingh', 'saidchang', 'unp', 'constitut', 'rw', 'ask', 'lawyer', 'revisit']"
2019-12-16 09:58:35,"['current', 'price', 'kilo', 'red', 'onion', 'market', 'ha', 'increas', 'r', 'supermarket', 'price', 'red', 'onion', 'vari', 'r', 'r', 'per', 'kilor', 'onion', 'price', 'market', 'increas']"
2019-12-16 00:09:50,"['havelock', 'sport', 'club', 'fullback', 'princ', 'chamara', 'inspir', 'hi', 'team', 'win', 'ch', 'fc', 'yesterday', 'dialog', 'rugbi', 'leagu', 'match', 'play', 'race', 'cours', 'groundsprinc', 'inspir', 'havi', 'beat', 'ch', 'fc']"
2019-12-15 23:59:23,"['hi', 'face', 'alway', 'wore', 'smile', 'peac', 'person', 'sweet', 'friend', 'humanitarian', 'led', 'hi', 'life', 'kind', 'morefrom', 'onli', 'seen', 'photo', 'video', 'footagegood', 'bye', 'sweet', 'friend']"
2019-12-15 23:43:24,"['retir', 'dig', 'edward', 'gunewarden', 'eg', 'specul', 'alleg', 'san', 'provabl', 'fact', 'jaffna', 'librari', 'inferno', 'june', 'stir', 'hornet', 'nest', 'six', 'year', 'ago', 'accus', 'ltte', 'rebel', 'crimewho', 'burnt', 'one', 'south', 'asia', 'biggest', 'librari']"
2019-12-16 10:17:26,"['provinci', 'vap', 'magul', 'festiv', 'mark', 'plough', 'field', 'paddi', 'cultiv', 'uva', 'provinc', 'dure', 'oncom', 'maha', 'season', 'wa', 'held', 'decemb', 'maddegoda', 'paddi', 'field', 'haliela', 'festiv', 'wa', 'orgvap', 'magul', 'festiv', 'held', 'haliela']"
2019-12-16 10:09:20,"['connect', 'vehicl', 'mishap', 'occur', 'ha', 'left', 'victim', 'bedridden', 'former', 'minist', 'patali', 'champika', 'ranawaka', 'said', 'found', 'guilti', 'accid', 'ad', 'sandeepa', 'accid', 'found', 'guilti', 'yet', 'champika']"
2019-12-16 10:00:18,"['respons', 'grow', 'public', 'displeasur', 'compet', 'author', 'respons', 'regul', 'countri', 'liquor', 'industri', 'ha', 'final', 'decid', 'crack', 'illeg', 'synthet', 'toddi', 'trade', 'immedi', 'daili', 'mirror', 'learnsin', 'respons', 'grow', 'public', 'displeasur', 'excis', 'dept', 'axe', 'synthet', 'toddi', 'industri', 'today']"
2019-12-15 23:39:39,"['educ', 'reform', 'everi', 'educ', 'mind', 'alreadi', 'see', 'thi', 'reform', 'take', 'place', 'sensibl', 'result', 'sought', 'may', 'say', 'one', 'area', 'ha', 'much', 'mention', 'teacher', 'train', 'vital']"
2019-12-16 10:18:34,"['japanes', 'foreign', 'minist', 'motegi', 'toshimistu', 'discus', 'sri', 'lankan', 'author', 'transfer', 'japanes', 'technolog', 'sri', 'lanka', 'pledg', 'hi', 'countri', 'support', 'reconcili', 'sri', 'lanjapan', 'pledg', 'full', 'support', 'reconcili', 'process']"
2019-12-15 23:54:24,"['britain', 'preach', 'human', 'right', 'countri', 'quick', 'chastis', 'fail', 'turn', 'deaf', 'ear', 'appeal', 'assang', 'requir', 'special', 'attent', 'treat', 'qualifi', 'medic', 'sri', 'lanka', 'journalist', 'global', 'justic', 'statement', 'assang', 'end', 'smear', 'campaign', 'sl', 'journalist', 'condemn', 'uk', 'assang', 'detent']"
2019-12-15 23:33:46,"['gener', 'elect', 'uk', 'done', 'bori', 'johnson', 'conserv', 'parti', 'whose', 'platform', 'wa', 'brexit', 'swept', 'board', 'sotosay', 'seiz', 'seat', 'labour', 'parti', 'tradit', 'heartlandsa', 'tale', 'two', 'elect', 'editori']"
2019-12-16 10:29:56,"['two', 'much', 'hype', 'hindi', 'tamil', 'film', 'screen', 'cel', 'releas', 'decemb', 'movi', 'import', 'cinema', 'ltd', 'distribut', 'cinema', 'entertain', 'pvt', 'ltd', 'celnew', 'movi', 'unfold', 'cel', 'circuit']"
2019-12-15 23:53:07,"['thu', 'safeguard', 'human', 'health', 'climat', 'chang', 'impact', 'urgent', 'ever', 'yet', 'countri', 'act', 'fulli', 'plan', 'achiev', 'thi', 'accord', 'first', 'global', 'snapshot', 'progress', 'climat', 'chang', 'healthaddress', 'climat', 'chang', 'imapact', 'health']"
2019-12-15 23:32:02,"['right', 'wing', 'slide', 'global', 'polit', 'continu', 'recent', 'parliamentari', 'elect', 'uk', 'victori', 'prime', 'minist', 'bori', 'johnson', 'major', 'polit', 'shift', 'uk', 'hope', 'left', 'come', 'back', 'democraci', 'ideolog', 'radic', 'right']"
2019-12-15 20:59:35,"['foreign', 'secretari', 'ravinatha', 'aryasinha', 'ha', 'call', 'regain', 'sri', 'lanka', 'econom', 'promin', 'egypt', 'tradit', 'strength', 'consist', 'share', 'histori', 'excel', 'bilater', 'polit', 'relat', 'collabor', 'role', 'two', 'countri', 'play', 'multilater', 'spheresl', 'call', 'regain', 'econom', 'promin', 'egypt']"
2019-12-15 18:44:13,"['second', 'inning', 'auckland', 'test', 'australia', 'new', 'zealand', 'latter', 'need', 'spark', 'inspir', 'script', 'win', 'level', 'test', 'seri', 'martin', 'crow', 'new', 'zealand', 'captain', 'took', 'inspir', 'side', 'impress', 'show', 'world', 'cup', 'open', 'bowl', 'dipak', 'patel', 'track', 'offer', 'assist', 'spinner', 'patel', 'spun', 'web', 'around', 'australia', 'batsman', 'clean', 'bowler', 'labuschagn', 'fire', 'australia', 'easi', 'win']"
